Site_ID,Sub_ID,Session,Series,Unique_ID,SNR,EFC,Smoothness_of_Voxels,FBER,GSR,mFD,PercentFD_greater_than_0.20,NumFD_greater_than_0.20,DVARS,Outliers,GCORR,Median_Distance_Index,
ABIDEII-OHSU_1,28924,session_1,rest_2,ABIDEII-OHSU_1_28924_session_1_rest_2,13.58519925,0.472669874,1.976905931,35.01244688,0.032484811,0.067654881,5.7851,7,1.291528127,0.009198174,0.022682546,0.047342771,ABIDEII-OHSU_1_28924_session_1_rest_2
ABIDEII-OHSU_1,28924,session_1,rest_3,ABIDEII-OHSU_1_28924_session_1_rest_3,13.77442031,0.472524621,1.97546431,35.86673852,0.032972291,0.043939082,0,0,1.256012451,0.002198348,0.024584072,0.04686323,ABIDEII-OHSU_1_28924_session_1_rest_3
ABIDEII-OHSU_1,28925,session_1,rest_1,ABIDEII-OHSU_1_28925_session_1_rest_1,15.69898652,0.430484305,2.006064781,40.32648424,0.020053044,0.100635894,14.0496,17,1.196403249,0.009147913,0.040654955,0.074369107,ABIDEII-OHSU_1_28925_session_1_rest_1
ABIDEII-OHSU_1,28925,session_1,rest_2,ABIDEII-OHSU_1_28925_session_1_rest_2,15.72655553,0.430985077,2.021011975,40.32915901,0.019941483,0.226284121,33.0579,40,1.337477332,0.042454583,0.047384132,0.077683167,ABIDEII-OHSU_1_28925_session_1_rest_2
ABIDEII-OHSU_1,28925,session_1,rest_3,ABIDEII-OHSU_1_28925_session_1_rest_3,15.86377749,0.430642299,2.049000132,40.52219056,0.019586483,0.83002299,66.9421,81,1.272574648,0.045026522,0.087515517,0.091447291,ABIDEII-OHSU_1_28925_session_1_rest_3
ABIDEII-OHSU_1,28926,session_1,rest_1,ABIDEII-OHSU_1_28926_session_1_rest_1,15.71808504,0.440656748,2.091478836,43.97081494,0.026135741,0.181158672,38.0165,46,1.234156958,0.002111565,0.088845168,0.069137303,ABIDEII-OHSU_1_28926_session_1_rest_1
ABIDEII-OHSU_1,28926,session_1,rest_2,ABIDEII-OHSU_1_28926_session_1_rest_2,15.73081047,0.440591493,2.091319541,44.0230686,0.026393339,0.157538792,23.1405,28,1.239033633,0.001988348,0.068995364,0.070365215,ABIDEII-OHSU_1_28926_session_1_rest_2
ABIDEII-OHSU_1,28926,session_1,rest_3,ABIDEII-OHSU_1_28926_session_1_rest_3,15.94935448,0.440361247,2.137732836,45.02200036,0.026364705,0.227918599,45.4545,55,1.116910794,0.00380713,0.047120975,0.074121284,ABIDEII-OHSU_1_28926_session_1_rest_3
ABIDEII-OHSU_1,28927,session_1,rest_1,ABIDEII-OHSU_1_28927_session_1_rest_1,11.44765309,0.483333098,1.888183722,24.89535092,0.037510674,0.080816874,8.2645,10,1.091899919,0.004058348,0.032079559,0.04705306,ABIDEII-OHSU_1_28927_session_1_rest_1
ABIDEII-OHSU_1,28927,session_1,rest_2,ABIDEII-OHSU_1_28927_session_1_rest_2,11.51033079,0.483494912,1.89447057,25.15051344,0.037840847,0.070342255,9.0909,11,1.129689498,0.004431826,0.052945574,0.046923515,ABIDEII-OHSU_1_28927_session_1_rest_2
ABIDEII-OHSU_1,28927,session_1,rest_3,ABIDEII-OHSU_1_28927_session_1_rest_3,11.42135547,0.48351441,1.884942066,24.72295633,0.038120624,0.087068925,11.5702,14,1.203765551,0.008772348,0.047337733,0.046489843,ABIDEII-OHSU_1_28927_session_1_rest_3
ABIDEII-OHSU_1,28930,session_1,rest_1,ABIDEII-OHSU_1_28930_session_1_rest_1,11.43967772,0.489634736,1.86774881,24.04597759,0.023871465,0.147834432,19.0083,23,1.165879824,0.021141391,0.008649612,0.047064327,ABIDEII-OHSU_1_28930_session_1_rest_1
ABIDEII-OHSU_1,28930,session_1,rest_2,ABIDEII-OHSU_1_28930_session_1_rest_2,11.299444,0.48966182,1.849676776,23.4193771,0.023689894,0.161074885,24.7934,30,1.096430819,0.003862522,0.019499768,0.046583585,ABIDEII-OHSU_1_28930_session_1_rest_2
ABIDEII-OHSU_1,28930,session_1,rest_3,ABIDEII-OHSU_1_28930_session_1_rest_3,11.40450207,0.489066332,1.837554416,23.81431568,0.024505934,0.163967669,23.1405,28,1.31120688,0.021391304,0.029034208,0.046077466,ABIDEII-OHSU_1_28930_session_1_rest_3
ABIDEII-OHSU_1,28931,session_1,rest_1,ABIDEII-OHSU_1_28931_session_1_rest_1,14.15653963,0.434554345,2.202565958,31.39568248,0.019835183,0.342630535,50.4132,61,1.082954981,0.017771478,0.049278913,0.068111063,ABIDEII-OHSU_1_28931_session_1_rest_1
ABIDEII-OHSU_1,28931,session_1,rest_2,ABIDEII-OHSU_1_28931_session_1_rest_2,14.10595956,0.433360832,2.189636503,31.38938973,0.020705694,0.139012447,10.7438,13,1.298218881,0.013274087,0.077647897,0.062865768,ABIDEII-OHSU_1_28931_session_1_rest_2
ABIDEII-OHSU_1,28931,session_1,rest_3,ABIDEII-OHSU_1_28931_session_1_rest_3,13.94816019,0.433875119,2.162720933,30.58458222,0.020036818,0.486365516,46.281,56,1.367461777,0.012857217,0.154181293,0.070944542,ABIDEII-OHSU_1_28931_session_1_rest_3
ABIDEII-OHSU_1,28933,session_1,rest_1,ABIDEII-OHSU_1_28933_session_1_rest_1,11.86862135,0.475614139,1.99347781,26.7241488,0.025974276,0.13272412,9.0909,11,0.762579136,0.016307217,0.012362518,0.064846862,ABIDEII-OHSU_1_28933_session_1_rest_1
ABIDEII-OHSU_1,28933,session_1,rest_2,ABIDEII-OHSU_1_28933_session_1_rest_2,11.91627097,0.477249741,2.028116539,27.22870963,0.029091587,0.396132784,38.0165,46,1.236398598,0.042778783,0.090308542,0.062624749,ABIDEII-OHSU_1_28933_session_1_rest_2
ABIDEII-OHSU_1,28933,session_1,rest_3,ABIDEII-OHSU_1_28933_session_1_rest_3,11.7419409,0.480243687,2.088215941,26.2576809,0.024648611,0.378675916,36.3636,44,0.939793683,0.03782687,0.078782196,0.061525677,ABIDEII-OHSU_1_28933_session_1_rest_3
ABIDEII-OHSU_1,28934,session_1,rest_1,ABIDEII-OHSU_1_28934_session_1_rest_1,14.25133146,0.460888753,1.818468203,34.84636663,0.018706433,0.116778162,10.7438,13,1.247486042,0.006243217,0.025355259,0.052657523,ABIDEII-OHSU_1_28934_session_1_rest_1
ABIDEII-OHSU_1,28934,session_1,rest_2,ABIDEII-OHSU_1_28934_session_1_rest_2,14.14736651,0.461001847,1.82004788,34.38447264,0.018843075,0.093731351,11.5702,14,1.213023406,0.009212,0.09733395,0.051874812,ABIDEII-OHSU_1_28934_session_1_rest_2
ABIDEII-OHSU_1,28934,session_1,rest_3,ABIDEII-OHSU_1_28934_session_1_rest_3,14.20551562,0.461107995,1.843307625,34.67339333,0.019497909,0.252736646,38.843,47,1.283438321,0.036611304,0.077286134,0.058502363,ABIDEII-OHSU_1_28934_session_1_rest_3
ABIDEII-OHSU_1,28935,session_1,rest_1,ABIDEII-OHSU_1_28935_session_1_rest_1,12.80437203,0.449932833,2.069214685,27.87860586,0.022070626,0.05193797,4.1322,5,1.265009366,0.008876696,0.048427158,0.062893856,ABIDEII-OHSU_1_28935_session_1_rest_1
ABIDEII-OHSU_1,28935,session_1,rest_2,ABIDEII-OHSU_1_28935_session_1_rest_2,12.64750882,0.450384083,2.079141428,27.24082664,0.022548588,0.097401752,7.438,9,1.192945531,0.010814609,0.057381497,0.064814874,ABIDEII-OHSU_1_28935_session_1_rest_2
ABIDEII-OHSU_1,28935,session_1,rest_3,ABIDEII-OHSU_1_28935_session_1_rest_3,12.74327713,0.450524314,2.074402397,27.6397682,0.02284353,0.105860787,9.0909,11,1.227834619,0.008077217,0.091552996,0.064029162,ABIDEII-OHSU_1_28935_session_1_rest_3
ABIDEII-OHSU_1,28936,session_1,rest_1,ABIDEII-OHSU_1_28936_session_1_rest_1,13.79245841,0.444716825,1.958305443,31.45793912,0.019508231,0.101428034,6.6116,8,1.246378362,0.002160167,0.022282468,0.056291542,ABIDEII-OHSU_1_28936_session_1_rest_1
ABIDEII-OHSU_1,28936,session_1,rest_2,ABIDEII-OHSU_1_28936_session_1_rest_2,13.95494062,0.445130039,1.95791517,32.12884699,0.020121619,0.100288718,5.7851,7,1.163429905,0.002931913,0.027560077,0.057771224,ABIDEII-OHSU_1_28936_session_1_rest_2
ABIDEII-OHSU_1,28936,session_1,rest_3,ABIDEII-OHSU_1_28936_session_1_rest_3,13.83813497,0.44521164,1.954684133,31.58787736,0.020598937,0.095736688,5.7851,7,1.227221701,0.001398348,0.025541583,0.055249708,ABIDEII-OHSU_1_28936_session_1_rest_3
ABIDEII-OHSU_1,28937,session_1,rest_1,ABIDEII-OHSU_1_28937_session_1_rest_1,11.38560401,0.446927134,1.968083634,17.89115607,0.020552451,0.192961502,26.4463,32,1.153490583,0.018262,0.078569859,0.059137219,ABIDEII-OHSU_1_28937_session_1_rest_1
ABIDEII-OHSU_1,28937,session_1,rest_2,ABIDEII-OHSU_1_28937_session_1_rest_2,11.41293636,0.446080645,1.986970729,17.96391567,0.021282846,0.190742859,25.6198,31,0.93858095,0.007115043,0.041218218,0.063673617,ABIDEII-OHSU_1_28937_session_1_rest_2
ABIDEII-OHSU_1,28937,session_1,rest_3,ABIDEII-OHSU_1_28937_session_1_rest_3,11.36201092,0.447260803,1.995251422,17.93804442,0.022115858,0.12043308,9.9174,12,0.970753598,0.005063826,0.024568938,0.06097426,ABIDEII-OHSU_1_28937_session_1_rest_3
ABIDEII-OHSU_1,28938,session_1,rest_1,ABIDEII-OHSU_1_28938_session_1_rest_1,10.95865176,0.4823471,2.068373076,22.08081843,0.03013712,0.112543064,8.2645,10,1.222017219,0.002251391,0.02857838,0.039378385,ABIDEII-OHSU_1_28938_session_1_rest_1
ABIDEII-OHSU_1,28938,session_1,rest_2,ABIDEII-OHSU_1_28938_session_1_rest_2,10.89090352,0.483011609,2.057328613,21.7990761,0.030271057,0.11947735,10.7438,13,1.252029651,0.003112696,0.037732558,0.038875243,ABIDEII-OHSU_1_28938_session_1_rest_2
ABIDEII-OHSU_1,28938,session_1,rest_3,ABIDEII-OHSU_1_28938_session_1_rest_3,10.91424862,0.482614795,2.063129611,21.86467387,0.030013263,0.094038528,9.0909,11,1.262645384,0.002472435,0.037255111,0.038347641,ABIDEII-OHSU_1_28938_session_1_rest_3
ABIDEII-OHSU_1,28939,session_1,rest_1,ABIDEII-OHSU_1_28939_session_1_rest_1,13.53764116,0.441935949,2.062872214,30.77816843,0.021042079,0.077333452,7.438,9,1.250478338,0.007047826,0.088087696,0.055033016,ABIDEII-OHSU_1_28939_session_1_rest_1
ABIDEII-OHSU_1,28939,session_1,rest_2,ABIDEII-OHSU_1_28939_session_1_rest_2,13.40112181,0.441686177,2.0608943,30.14356477,0.02214703,0.058482303,3.3058,4,1.229237757,0.00559313,0.066419201,0.054681936,ABIDEII-OHSU_1_28939_session_1_rest_2
ABIDEII-OHSU_1,28939,session_1,rest_3,ABIDEII-OHSU_1_28939_session_1_rest_3,12.97008626,0.441326705,2.084870875,28.53709307,0.024317887,0.044969583,0.8264,1,1.161801037,0.001366783,0.03465087,0.054901935,ABIDEII-OHSU_1_28939_session_1_rest_3
ABIDEII-OHSU_1,28940,session_1,rest_1,ABIDEII-OHSU_1_28940_session_1_rest_1,14.58740761,0.445521003,1.981283893,38.25045211,0.027699213,0.082382031,8.2645,10,1.138472254,0.004347913,0.018454373,0.060955643,ABIDEII-OHSU_1_28940_session_1_rest_1
ABIDEII-OHSU_1,28940,session_1,rest_2,ABIDEII-OHSU_1_28940_session_1_rest_2,14.45292382,0.445701754,1.989280509,37.46746031,0.027711922,0.05108814,1.6529,2,1.211631201,0.005764435,0.028967446,0.058618283,ABIDEII-OHSU_1_28940_session_1_rest_2
ABIDEII-OHSU_1,28940,session_1,rest_3,ABIDEII-OHSU_1_28940_session_1_rest_3,14.45156106,0.44596611,1.998394847,37.50192831,0.027494816,0.080620764,5.7851,7,1.218629726,0.007128348,0.030456971,0.059516897,ABIDEII-OHSU_1_28940_session_1_rest_3
ABIDEII-OHSU_1,28941,session_1,rest_1,ABIDEII-OHSU_1_28941_session_1_rest_1,11.65017442,0.47126612,2.006890588,25.99827866,0.026856557,0.066305327,3.3058,4,1.477820888,0.026626174,0.035606778,0.051685309,ABIDEII-OHSU_1_28941_session_1_rest_1
ABIDEII-OHSU_1,28941,session_1,rest_2,ABIDEII-OHSU_1_28941_session_1_rest_2,11.63634883,0.470985498,1.996931986,25.9596781,0.027604941,0.073338556,1.6529,2,1.296327799,0.008944783,0.027784563,0.051837306,ABIDEII-OHSU_1_28941_session_1_rest_2
ABIDEII-OHSU_1,28941,session_1,rest_3,ABIDEII-OHSU_1_28941_session_1_rest_3,11.57671833,0.471635262,1.992100033,25.71138861,0.026968772,0.063529885,2.4793,3,1.32804067,0.005754783,0.041555149,0.049855263,ABIDEII-OHSU_1_28941_session_1_rest_3
ABIDEII-OHSU_1,28942,session_1,rest_1,ABIDEII-OHSU_1_28942_session_1_rest_1,12.20562162,0.448974294,1.90314419,23.77587965,0.030706283,0.126450402,17.3554,21,1.127642968,0.008313565,0.054822707,0.052688879,ABIDEII-OHSU_1_28942_session_1_rest_1
ABIDEII-OHSU_1,28942,session_1,rest_2,ABIDEII-OHSU_1_28942_session_1_rest_2,12.08892411,0.448685605,1.91396564,23.29131207,0.030817062,0.220258466,31.405,38,1.138917108,0.01985913,0.049486327,0.055804212,ABIDEII-OHSU_1_28942_session_1_rest_2
ABIDEII-OHSU_1,28942,session_1,rest_3,ABIDEII-OHSU_1_28942_session_1_rest_3,11.9397876,0.448550876,1.906723021,22.70587786,0.030631794,0.175825715,34.7107,42,1.188330859,0.012218261,0.051102507,0.055161953,ABIDEII-OHSU_1_28942_session_1_rest_3
ABIDEII-OHSU_1,28943,session_1,rest_1,ABIDEII-OHSU_1_28943_session_1_rest_1,13.72264118,0.428706041,2.147431255,29.41645536,0.022996876,0.050334877,2.4793,3,1.138822436,0.001670609,0.05018445,0.06468551,ABIDEII-OHSU_1_28943_session_1_rest_1
ABIDEII-OHSU_1,28943,session_1,rest_2,ABIDEII-OHSU_1_28943_session_1_rest_2,13.4848217,0.42811838,2.118667862,28.64728095,0.024116948,0.071541939,6.6116,8,1.274027355,0.005521304,0.059115087,0.066827428,ABIDEII-OHSU_1_28943_session_1_rest_2
ABIDEII-OHSU_1,28943,session_1,rest_3,ABIDEII-OHSU_1_28943_session_1_rest_3,13.4470523,0.427114646,2.123728138,28.73676033,0.024068486,0.066473873,4.9587,6,1.243708759,0.002697652,0.04270611,0.067419402,ABIDEII-OHSU_1_28943_session_1_rest_3
ABIDEII-OHSU_1,28944,session_1,rest_1,ABIDEII-OHSU_1_28944_session_1_rest_1,14.32782266,0.423829766,2.017844657,30.48834264,0.02085568,0.142960829,23.9669,29,1.166288157,0.001926348,0.039160502,0.067585567,ABIDEII-OHSU_1_28944_session_1_rest_1
ABIDEII-OHSU_1,28944,session_1,rest_2,ABIDEII-OHSU_1_28944_session_1_rest_2,14.26893736,0.424182801,2.011653386,30.04134831,0.020627193,0.136949034,22.314,27,1.168355717,0.003261565,0.050693129,0.067125011,ABIDEII-OHSU_1_28944_session_1_rest_2
ABIDEII-OHSU_1,28944,session_1,rest_3,ABIDEII-OHSU_1_28944_session_1_rest_3,14.33543329,0.423794588,2.00822854,30.37201343,0.020551225,0.153120875,22.314,27,1.242008402,0.007022522,0.055506303,0.066603674,ABIDEII-OHSU_1_28944_session_1_rest_3
ABIDEII-OHSU_1,28945,session_1,rest_1,ABIDEII-OHSU_1_28945_session_1_rest_1,13.50667301,0.439468069,1.904360264,28.37731167,0.027131459,0.124265305,15.7025,19,1.219401034,0.016137478,0.034658007,0.063471952,ABIDEII-OHSU_1_28945_session_1_rest_1
ABIDEII-OHSU_1,28945,session_1,rest_2,ABIDEII-OHSU_1_28945_session_1_rest_2,13.3624233,0.439666422,1.892726408,27.81438021,0.026634432,0.0392706,0.8264,1,1.081311009,0.001142609,0.025868032,0.061660043,ABIDEII-OHSU_1_28945_session_1_rest_2
ABIDEII-OHSU_1,28945,session_1,rest_3,ABIDEII-OHSU_1_28945_session_1_rest_3,13.43791222,0.439777566,1.892458261,28.04267924,0.026720028,0.05578798,2.4793,3,1.150045855,0.004560783,0.043315454,0.062176877,ABIDEII-OHSU_1_28945_session_1_rest_3
ABIDEII-OHSU_1,28946,session_1,rest_1,ABIDEII-OHSU_1_28946_session_1_rest_1,15.0529552,0.428730348,1.976393406,34.66554107,0.020018501,0.279444714,33.8843,41,0.890280544,0.01069913,0.018473893,0.075393205,ABIDEII-OHSU_1_28946_session_1_rest_1
ABIDEII-OHSU_1,28946,session_1,rest_2,ABIDEII-OHSU_1_28946_session_1_rest_2,14.9923681,0.428020672,1.938106819,34.39423592,0.020160556,0.036284194,1.6529,2,1.125606782,0.002150696,0.019445668,0.066814891,ABIDEII-OHSU_1_28946_session_1_rest_2
ABIDEII-OHSU_1,28946,session_1,rest_3,ABIDEII-OHSU_1_28946_session_1_rest_3,14.7535265,0.428501892,1.946883981,33.54773983,0.020340072,0.034748371,0,0,1.173799784,0.002404957,0.038452412,0.06635468,ABIDEII-OHSU_1_28946_session_1_rest_3
ABIDEII-OHSU_1,28947,session_1,rest_1,ABIDEII-OHSU_1_28947_session_1_rest_1,14.97805519,0.426743207,1.903337999,33.70995324,0.016431309,0.078328156,5.7851,7,1.114864339,0.00263513,0.036549073,0.070938925,ABIDEII-OHSU_1_28947_session_1_rest_1
ABIDEII-OHSU_1,28947,session_1,rest_2,ABIDEII-OHSU_1_28947_session_1_rest_2,14.91148989,0.426740135,1.892904168,33.39141017,0.016849061,0.095503146,8.2645,10,1.227472703,0.004394609,0.028575664,0.071421341,ABIDEII-OHSU_1_28947_session_1_rest_2
ABIDEII-OHSU_1,28947,session_1,rest_3,ABIDEII-OHSU_1_28947_session_1_rest_3,14.94582919,0.425934034,1.893820115,33.406978,0.017395468,0.112365621,11.5702,14,1.186510973,0.010538087,0.029871558,0.073586006,ABIDEII-OHSU_1_28947_session_1_rest_3
ABIDEII-OHSU_1,28948,session_1,rest_1,ABIDEII-OHSU_1_28948_session_1_rest_1,13.43801184,0.457740739,1.845959889,31.65302693,0.03409024,0.11706719,14.0496,17,0.914880412,0.006754348,0.012183331,0.066746703,ABIDEII-OHSU_1_28948_session_1_rest_1
ABIDEII-OHSU_1,28948,session_1,rest_2,ABIDEII-OHSU_1_28948_session_1_rest_2,13.16307866,0.459674967,1.824431151,30.39146343,0.033380307,0.096141254,10.7438,13,1.235451969,0.00688513,0.039727623,0.058019364,ABIDEII-OHSU_1_28948_session_1_rest_2
ABIDEII-OHSU_1,28948,session_1,rest_3,ABIDEII-OHSU_1_28948_session_1_rest_3,13.16628818,0.460705572,1.829074604,30.29338114,0.031757008,0.103186943,12.3967,15,1.153234711,0.005348957,0.044324469,0.057769145,ABIDEII-OHSU_1_28948_session_1_rest_3
ABIDEII-OHSU_1,28949,session_1,rest_1,ABIDEII-OHSU_1_28949_session_1_rest_1,13.12310098,0.443378593,1.993987555,28.24245033,0.019753758,0.104881956,9.9174,12,1.343589813,0.009975391,0.024743966,0.05740779,ABIDEII-OHSU_1_28949_session_1_rest_1
ABIDEII-OHSU_1,28949,session_1,rest_2,ABIDEII-OHSU_1_28949_session_1_rest_2,13.30023901,0.443707214,2.071553669,28.72620818,0.020596236,0.609495278,61.9835,75,1.054201265,0.073919043,0.127045694,0.08496338,ABIDEII-OHSU_1_28949_session_1_rest_2
ABIDEII-OHSU_1,28949,session_1,rest_3,ABIDEII-OHSU_1_28949_session_1_rest_3,13.18576605,0.440345167,1.967109154,28.6352821,0.023005189,0.166924882,28.0992,34,1.136659507,0.003825043,0.030985117,0.061079343,ABIDEII-OHSU_1_28949_session_1_rest_3
ABIDEII-OHSU_1,28950,session_1,rest_1,ABIDEII-OHSU_1_28950_session_1_rest_1,14.48309334,0.429433961,2.134000019,33.51045495,0.025134526,0.298852984,28.0992,34,1.52911639,0.045261478,0.020927654,0.066801853,ABIDEII-OHSU_1_28950_session_1_rest_1
ABIDEII-OHSU_1,28950,session_1,rest_2,ABIDEII-OHSU_1_28950_session_1_rest_2,14.31711825,0.429784699,2.14611176,32.82756593,0.024924139,0.101208078,10.7438,13,1.343360977,0.014373043,0.022282165,0.062392916,ABIDEII-OHSU_1_28950_session_1_rest_2
ABIDEII-OHSU_1,28950,session_1,rest_3,ABIDEII-OHSU_1_28950_session_1_rest_3,14.13426204,0.430167783,2.16103506,32.07034967,0.025255304,0.118444038,11.5702,14,1.315887061,0.013723652,0.035460222,0.063445178,ABIDEII-OHSU_1_28950_session_1_rest_3
ABIDEII-OHSU_1,28951,session_1,rest_1,ABIDEII-OHSU_1_28951_session_1_rest_1,14.51344277,0.423958084,2.170760028,31.74383355,0.015976924,0.107413734,11.5702,14,1.134237533,0.003004696,0.053317252,0.069149323,ABIDEII-OHSU_1_28951_session_1_rest_1
ABIDEII-OHSU_1,28951,session_1,rest_2,ABIDEII-OHSU_1_28951_session_1_rest_2,14.41514375,0.423750222,2.171455617,31.25326778,0.015928568,0.10922515,12.3967,15,1.194277937,0.004551304,0.055728788,0.068463946,ABIDEII-OHSU_1_28951_session_1_rest_2
ABIDEII-OHSU_1,28951,session_1,rest_3,ABIDEII-OHSU_1_28951_session_1_rest_3,14.46768697,0.423797793,2.170141432,31.53187471,0.015497825,0.105546705,6.6116,8,1.246159956,0.007873217,0.071017638,0.06844624,ABIDEII-OHSU_1_28951_session_1_rest_3
ABIDEII-OHSU_1,28952,session_1,rest_1,ABIDEII-OHSU_1_28952_session_1_rest_1,15.52308808,0.385915957,2.162203361,29.28347481,0.01826942,0.027396704,0,0,1.146640436,0.001772957,0.071245423,0.094113405,ABIDEII-OHSU_1_28952_session_1_rest_1
ABIDEII-OHSU_1,28952,session_1,rest_2,ABIDEII-OHSU_1_28952_session_1_rest_2,15.34888045,0.386260044,2.162070615,28.63689073,0.018282808,0.043731445,0.8264,1,1.167707333,0.003854783,0.04006578,0.094895385,ABIDEII-OHSU_1_28952_session_1_rest_2
ABIDEII-OHSU_1,28952,session_1,rest_3,ABIDEII-OHSU_1_28952_session_1_rest_3,15.32023282,0.386071626,2.173691196,28.46561739,0.018482529,0.05088837,5.7851,7,1.068283574,0.003000957,0.081854118,0.095036853,ABIDEII-OHSU_1_28952_session_1_rest_3
ABIDEII-OHSU_1,28953,session_1,rest_1,ABIDEII-OHSU_1_28953_session_1_rest_1,14.79670894,0.412971607,1.959598513,30.92887032,0.007160814,0.100214674,4.9587,6,1.238651585,0.001774348,0.019763944,0.071380103,ABIDEII-OHSU_1_28953_session_1_rest_1
ABIDEII-OHSU_1,28953,session_1,rest_2,ABIDEII-OHSU_1_28953_session_1_rest_2,14.70664582,0.412949918,1.947728369,30.62588969,0.006961148,0.136407821,14.876,18,1.25725138,0.003302,0.014218391,0.073016983,ABIDEII-OHSU_1_28953_session_1_rest_2
ABIDEII-OHSU_1,28953,session_1,rest_3,ABIDEII-OHSU_1_28953_session_1_rest_3,14.57894559,0.413023826,1.93521839,30.07650596,0.007179744,0.110950373,12.3967,15,1.271115351,0.00294513,0.037289166,0.071824677,ABIDEII-OHSU_1_28953_session_1_rest_3
ABIDEII-OHSU_1,28954,session_1,rest_1,ABIDEII-OHSU_1_28954_session_1_rest_1,13.21109123,0.448953459,2.031021149,28.51842498,0.01983859,0.103810073,9.0909,11,1.247363238,0.000794,0.070272017,0.049649085,ABIDEII-OHSU_1_28954_session_1_rest_1
ABIDEII-OHSU_1,28954,session_1,rest_2,ABIDEII-OHSU_1_28954_session_1_rest_2,13.12457376,0.449335048,2.026104238,28.07631035,0.019763412,0.126877471,11.5702,14,1.257313238,0.001455304,0.056790262,0.04967215,ABIDEII-OHSU_1_28954_session_1_rest_2
ABIDEII-OHSU_1,28954,session_1,rest_3,ABIDEII-OHSU_1_28954_session_1_rest_3,13.01065936,0.449776202,2.013121684,27.54158577,0.019276259,0.111646955,4.1322,5,1.228704358,0.000893043,0.034101282,0.049558255,ABIDEII-OHSU_1_28954_session_1_rest_3
ABIDEII-OHSU_1,28955,session_1,rest_1,ABIDEII-OHSU_1_28955_session_1_rest_1,13.9105827,0.440038609,2.003301011,31.1316822,0.022668088,0.082265675,4.9587,6,1.353325306,0.026454435,0.030944559,0.065685887,ABIDEII-OHSU_1_28955_session_1_rest_1
ABIDEII-OHSU_1,28955,session_1,rest_2,ABIDEII-OHSU_1_28955_session_1_rest_2,13.97097707,0.440030943,1.993029129,31.26268817,0.023695044,0.071275639,5.7851,7,1.161721806,0.00451313,0.066349543,0.064816672,ABIDEII-OHSU_1_28955_session_1_rest_2
ABIDEII-OHSU_1,28955,session_1,rest_3,ABIDEII-OHSU_1_28955_session_1_rest_3,14.0634128,0.440645075,2.022323505,31.41078812,0.023682974,0.520027257,48.7603,59,1.040397616,0.031445565,0.036518528,0.079143917,ABIDEII-OHSU_1_28955_session_1_rest_3
ABIDEII-OHSU_1,28956,session_1,rest_1,ABIDEII-OHSU_1_28956_session_1_rest_1,14.5199152,0.457224155,2.70923867,43.97260793,0.021373868,0.108226819,14.0496,17,1.244707925,0.009358,0.059071535,0.058596924,ABIDEII-OHSU_1_28956_session_1_rest_1
ABIDEII-OHSU_1,28956,session_1,rest_2,ABIDEII-OHSU_1_28956_session_1_rest_2,14.45676239,0.458683573,2.71154845,43.39441535,0.024760369,0.117146954,19.0083,23,1.274709696,0.005272348,0.028944667,0.057525109,ABIDEII-OHSU_1_28956_session_1_rest_2
ABIDEII-OHSU_1,28956,session_1,rest_3,ABIDEII-OHSU_1_28956_session_1_rest_3,13.41647386,0.472495132,1.805703352,36.50338402,0.023421342,0.105215553,11.5702,14,1.309108302,0.004091913,0.078595194,0.061461942,ABIDEII-OHSU_1_28956_session_1_rest_3
ABIDEII-OHSU_1,28957,session_1,rest_1,ABIDEII-OHSU_1_28957_session_1_rest_1,10.25582496,0.453795946,2.062211009,15.09250943,0.030199859,0.134592352,19.8347,24,1.179004989,0.010782522,0.041353362,0.052788345,ABIDEII-OHSU_1_28957_session_1_rest_1
ABIDEII-OHSU_1,28957,session_1,rest_2,ABIDEII-OHSU_1_28957_session_1_rest_2,10.1451206,0.454734506,2.050845301,14.84587034,0.032132726,0.155636015,25.6198,31,1.121315209,0.008883565,0.050691604,0.053848059,ABIDEII-OHSU_1_28957_session_1_rest_2
ABIDEII-OHSU_1,28957,session_1,rest_3,ABIDEII-OHSU_1_28957_session_1_rest_3,10.33203996,0.45215372,2.037233531,15.51372747,0.035865963,0.091257698,9.0909,11,1.169607916,0.021302348,0.050003139,0.055587226,ABIDEII-OHSU_1_28957_session_1_rest_3
ABIDEII-OHSU_1,28958,session_1,rest_1,ABIDEII-OHSU_1_28958_session_1_rest_1,10.42700509,0.507212288,1.895352003,23.81789477,0.037327889,0.06422624,0.8264,1,1.386945661,0.00228113,0.026228344,0.034122339,ABIDEII-OHSU_1_28958_session_1_rest_1
ABIDEII-OHSU_1,28958,session_1,rest_2,ABIDEII-OHSU_1_28958_session_1_rest_2,10.40503662,0.508236161,1.909027491,23.72771273,0.037499458,0.088595828,7.438,9,1.445205623,0.01108,0.021909506,0.035552303,ABIDEII-OHSU_1_28958_session_1_rest_2
ABIDEII-OHSU_1,28958,session_1,rest_3,ABIDEII-OHSU_1_28958_session_1_rest_3,10.35991922,0.507768618,1.914347949,23.41228762,0.037681267,0.118207372,12.3967,15,1.407491158,0.020691304,0.029554676,0.037210042,ABIDEII-OHSU_1_28958_session_1_rest_3
