Site_ID,Sub_ID,Session,Series,Unique_ID,CNR,SNR,Qi1,EFC,Smoothness_of_Voxels,FBER,Cortical Contrast
ABIDEII-NYU_2,29171,session_1,anat_1,ABIDEII-NYU_2_29171_session_1_anat_1,10.43571526,15.53590374,0.043200565,0.392932042,3.134610903,532.9953045,0.449446144
ABIDEII-NYU_2,29172,session_1,anat_1,ABIDEII-NYU_2_29172_session_1_anat_1,9.969550538,17.28723793,0.063719605,0.420395536,3.262770214,534.5604173,0.365672359
ABIDEII-NYU_2,29173,session_1,anat_1,ABIDEII-NYU_2_29173_session_1_anat_1,11.4375144,19.22433561,0.075914508,0.371380195,3.087326355,719.4257123,0.385311679
ABIDEII-NYU_2,29174,session_1,anat_1,ABIDEII-NYU_2_29174_session_1_anat_1,10.0102242,17.91561249,0.066718221,0.410129106,3.289140443,459.122671,0.358535174
ABIDEII-NYU_2,29175,session_1,anat_1,ABIDEII-NYU_2_29175_session_1_anat_1,10.75507617,18.39992621,0.08513839,0.416458542,3.217513446,555.6415174,0.439490114
ABIDEII-NYU_2,29176,session_1,anat_1,ABIDEII-NYU_2_29176_session_1_anat_1,11.13628463,17.7845094,0.044295413,0.381098132,3.358236995,662.1026643,0.393137421
ABIDEII-OHSU_1,28920,session_1,anat_1,ABIDEII-OHSU_1_28920_session_1_anat_1,8.603340335,16.32452154,0.394697857,0.588047745,3.02814,184.2331478,0.34531792
ABIDEII-OHSU_1,28924,session_1,anat_1,ABIDEII-OHSU_1_28924_session_1_anat_1,8.898346739,18.3451252,0.223902276,0.491969072,3.09799,317.4155762,0.341569248
ABIDEII-OHSU_1,28925,session_1,anat_1,ABIDEII-OHSU_1_28925_session_1_anat_1,8.538642279,15.63689177,0.354809563,0.56319995,2.910460094,169.9748856,0.350847293
ABIDEII-OHSU_1,28926,session_1,anat_1,ABIDEII-OHSU_1_28926_session_1_anat_1,8.620752302,17.46159464,0.39835855,0.557100916,2.850708868,208.1537888,0.329474583
ABIDEII-OHSU_1,28927,session_1,anat_1,ABIDEII-OHSU_1_28927_session_1_anat_1,8.08371834,16.65046707,0.188822555,0.4937985,3.41893,319.375223,0.335545019
ABIDEII-OHSU_1,28930,session_1,anat_1,ABIDEII-OHSU_1_28930_session_1_anat_1,6.087278871,15.6181514,0.364397045,0.59877755,3.634450217,202.7255721,0.318888158
ABIDEII-OHSU_1,28931,session_1,anat_1,ABIDEII-OHSU_1_28931_session_1_anat_1,9.014530479,17.82405929,0.400151018,0.553772545,2.75993893,187.9646057,0.342574531
ABIDEII-OHSU_1,28933,session_1,anat_1,ABIDEII-OHSU_1_28933_session_1_anat_1,8.610755549,16.74947248,0.379195954,0.603979106,3.04419,163.0749412,0.327159179
ABIDEII-OHSU_1,28934,session_1,anat_1,ABIDEII-OHSU_1_28934_session_1_anat_1,6.557547237,15.61732728,0.176657154,0.451925053,3.150637157,431.4537246,0.313688204
ABIDEII-OHSU_1,28935,session_1,anat_1,ABIDEII-OHSU_1_28935_session_1_anat_1,8.629721869,19.9957845,0.206529988,0.444325451,2.851125422,419.4261754,0.310295283
ABIDEII-OHSU_1,28936,session_1,anat_1,ABIDEII-OHSU_1_28936_session_1_anat_1,6.681977376,15.38865118,0.358642253,0.56786233,2.941265686,164.8149317,0.3153639
ABIDEII-OHSU_1,28937,session_1,anat_1,ABIDEII-OHSU_1_28937_session_1_anat_1,8.990394878,19.32516493,0.376344415,0.579141835,2.7313,212.5463406,0.322938927
ABIDEII-OHSU_1,28938,session_1,anat_1,ABIDEII-OHSU_1_28938_session_1_anat_1,8.066034925,16.44973206,0.227755388,0.473607592,3.140494561,440.214983,0.337956429
ABIDEII-OHSU_1,28939,session_1,anat_1,ABIDEII-OHSU_1_28939_session_1_anat_1,9.191067455,19.68782117,0.192425152,0.439232496,2.760500793,496.4529118,0.343422673
ABIDEII-OHSU_1,28940,session_1,anat_1,ABIDEII-OHSU_1_28940_session_1_anat_1,9.957303813,20.80571649,0.187924645,0.431504252,2.808317273,372.8894721,0.355947978
ABIDEII-OHSU_1,28941,session_1,anat_1,ABIDEII-OHSU_1_28941_session_1_anat_1,9.787454577,20.07435316,0.198433435,0.464059128,3.231351685,382.7724449,0.344200667
ABIDEII-OHSU_1,28942,session_1,anat_1,ABIDEII-OHSU_1_28942_session_1_anat_1,7.405798448,16.54815658,0.215105239,0.445746551,3.210882434,444.2123857,0.309200503
ABIDEII-OHSU_1,28943,session_1,anat_1,ABIDEII-OHSU_1_28943_session_1_anat_1,9.243936754,19.79602382,0.189957277,0.414385746,3.078583069,475.2212947,0.331706998
ABIDEII-OHSU_1,28944,session_1,anat_1,ABIDEII-OHSU_1_28944_session_1_anat_1,9.349455807,20.16579777,0.171707685,0.407531688,2.991484615,470.5979068,0.332187099
ABIDEII-OHSU_1,28945,session_1,anat_1,ABIDEII-OHSU_1_28945_session_1_anat_1,8.375216828,17.03836689,0.138105398,0.432967872,2.977922404,441.8624377,0.338591984
ABIDEII-OHSU_1,28946,session_1,anat_1,ABIDEII-OHSU_1_28946_session_1_anat_1,9.179623728,18.63540058,0.152805513,0.41560036,3.009822661,510.8819219,0.356596528
ABIDEII-OHSU_1,28947,session_1,anat_1,ABIDEII-OHSU_1_28947_session_1_anat_1,9.211878597,20.45730211,0.123343851,0.424627639,2.747752315,539.4762079,0.342476085
ABIDEII-OHSU_1,28948,session_1,anat_1,ABIDEII-OHSU_1_28948_session_1_anat_1,8.438650701,18.14116591,0.170951311,0.469154018,2.900908422,461.2458675,0.351262907
ABIDEII-OHSU_1,28949,session_1,anat_1,ABIDEII-OHSU_1_28949_session_1_anat_1,8.894867631,18.83699101,0.188569391,0.458857533,2.75925,360.1205608,0.340641746
ABIDEII-OHSU_1,28950,session_1,anat_1,ABIDEII-OHSU_1_28950_session_1_anat_1,9.427487352,18.93031644,0.166904035,0.419941813,2.877755791,428.1982339,0.359717208
ABIDEII-OHSU_1,28951,session_1,anat_1,ABIDEII-OHSU_1_28951_session_1_anat_1,8.862586688,17.91512485,0.183684791,0.418821136,3.072276641,397.7718987,0.342794228
ABIDEII-OHSU_1,28952,session_1,anat_1,ABIDEII-OHSU_1_28952_session_1_anat_1,8.584303048,18.85151841,0.145336026,0.37957876,2.71573581,576.2426762,0.33688155
ABIDEII-OHSU_1,28953,session_1,anat_1,ABIDEII-OHSU_1_28953_session_1_anat_1,7.827920766,16.40399466,0.167962485,0.397654056,2.942205354,519.318402,0.35277599
ABIDEII-OHSU_1,28954,session_1,anat_1,ABIDEII-OHSU_1_28954_session_1_anat_1,8.559427298,17.93598768,0.183746957,0.442767236,3.20849936,436.5398061,0.329617087
ABIDEII-OHSU_1,28955,session_1,anat_1,ABIDEII-OHSU_1_28955_session_1_anat_1,10.35199708,19.84145457,0.200818207,0.455235859,3.04319,359.3910608,0.371892234
ABIDEII-OHSU_1,28956,session_1,anat_1,ABIDEII-OHSU_1_28956_session_1_anat_1,8.313173845,16.63753727,0.396641252,0.468641074,2.801468356,291.6348485,0.370323694
ABIDEII-OHSU_1,28957,session_1,anat_1,ABIDEII-OHSU_1_28957_session_1_anat_1,9.815018878,18.31343484,0.159286678,0.432143053,3.517359333,518.1071506,0.361725284
ABIDEII-OHSU_1,28958,session_1,anat_1,ABIDEII-OHSU_1_28958_session_1_anat_1,9.177297817,17.68193302,0.226902334,0.499647755,3.337592231,395.353778,0.358294898
ABIDEII-OHSU_1,28960,session_1,anat_1,ABIDEII-OHSU_1_28960_session_1_anat_1,8.783072747,19.59995049,0.244154945,0.454758122,2.787983644,406.4309739,0.327458431
ABIDEII-OHSU_1,28961,session_1,anat_1,ABIDEII-OHSU_1_28961_session_1_anat_1,10.29989908,20.8358674,0.196469909,0.43013724,2.859369309,437.0542949,0.353332022
ABIDEII-OHSU_1,28962,session_1,anat_1,ABIDEII-OHSU_1_28962_session_1_anat_1,8.96210447,19.22474308,0.165134592,0.430125633,2.854651597,411.1214457,0.34292728
ABIDEII-OHSU_1,28963,session_1,anat_1,ABIDEII-OHSU_1_28963_session_1_anat_1,8.611185346,16.23813758,0.359424879,0.566585387,2.809140693,146.3227285,0.331805534
ABIDEII-OHSU_1,28964,session_1,anat_1,ABIDEII-OHSU_1_28964_session_1_anat_1,8.046005152,17.52706958,0.176660567,0.503752815,2.94119,395.4812713,0.334406523
ABIDEII-OHSU_1,28965,session_1,anat_1,ABIDEII-OHSU_1_28965_session_1_anat_1,5.979784554,13.72983621,0.308211966,0.453724109,3.003613106,250.2469999,0.307998152
ABIDEII-OHSU_1,28966,session_1,anat_1,ABIDEII-OHSU_1_28966_session_1_anat_1,9.334061381,18.73367153,0.165985779,0.413938961,3.088599731,422.1225257,0.34800698
ABIDEII-OHSU_1,28967,session_1,anat_1,ABIDEII-OHSU_1_28967_session_1_anat_1,8.814392704,17.60116535,0.149845138,0.437197357,2.995398281,545.6902037,0.347392309
ABIDEII-OHSU_1,28968,session_1,anat_1,ABIDEII-OHSU_1_28968_session_1_anat_1,9.805752556,21.61005647,0.169341181,0.427320653,2.786133371,406.6375869,0.347391066
ABIDEII-OHSU_1,28969,session_1,anat_1,ABIDEII-OHSU_1_28969_session_1_anat_1,9.791209693,21.53404833,0.173225751,0.438446637,3.075725318,441.0165954,0.328496969
ABIDEII-OHSU_1,28970,session_1,anat_1,ABIDEII-OHSU_1_28970_session_1_anat_1,9.843421112,20.88726564,0.170221683,0.420204707,2.765722244,536.6810775,0.353694871
ABIDEII-OHSU_1,28971,session_1,anat_1,ABIDEII-OHSU_1_28971_session_1_anat_1,11.02896535,20.89284156,0.376557227,0.535470724,2.829687442,233.6602945,0.358681505
ABIDEII-OHSU_1,28972,session_1,anat_1,ABIDEII-OHSU_1_28972_session_1_anat_1,8.045195466,16.34726414,0.177135708,0.478568577,3.210490191,397.872731,0.337493181
ABIDEII-OHSU_1,28973,session_1,anat_1,ABIDEII-OHSU_1_28973_session_1_anat_1,9.483929435,19.71907885,0.160972398,0.405461651,2.821860109,525.4044559,0.355300482
ABIDEII-OHSU_1,28974,session_1,anat_1,ABIDEII-OHSU_1_28974_session_1_anat_1,9.731922437,20.79419322,0.215607428,0.442946252,2.840818142,366.2589607,0.332416747
ABIDEII-OHSU_1,28975,session_1,anat_1,ABIDEII-OHSU_1_28975_session_1_anat_1,9.694609445,20.58495615,0.211272862,0.458864033,2.897556619,386.501537,0.339723959
ABIDEII-OHSU_1,28976,session_1,anat_1,ABIDEII-OHSU_1_28976_session_1_anat_1,9.363451008,19.64772544,0.197264581,0.440224918,2.949364264,496.4047456,0.345216296
ABIDEII-OHSU_1,28977,session_1,anat_1,ABIDEII-OHSU_1_28977_session_1_anat_1,10.0824189,20.0716988,0.255289049,0.455706554,3.103266293,386.9742618,0.359701802
ABIDEII-OHSU_1,28978,session_1,anat_1,ABIDEII-OHSU_1_28978_session_1_anat_1,9.755510919,20.44883449,0.280976288,0.461659806,2.855688137,384.1078731,0.352115674
ABIDEII-OHSU_1,28979,session_1,anat_1,ABIDEII-OHSU_1_28979_session_1_anat_1,9.570795504,20.17183867,0.150477169,0.410342821,3.082438612,434.2419146,0.342876995
ABIDEII-OHSU_1,28980,session_1,anat_1,ABIDEII-OHSU_1_28980_session_1_anat_1,10.13132285,20.92348902,0.145373384,0.393492277,2.792827291,491.3668801,0.358243151
ABIDEII-OHSU_1,28981,session_1,anat_1,ABIDEII-OHSU_1_28981_session_1_anat_1,7.77972838,18.18561696,0.211250258,0.456494889,2.869725025,401.5231529,0.327062874
ABIDEII-OHSU_1,28982,session_1,anat_1,ABIDEII-OHSU_1_28982_session_1_anat_1,9.17039906,19.32200804,0.20996563,0.455934434,3.024925152,406.9852214,0.334132585
ABIDEII-OHSU_1,28983,session_1,anat_1,ABIDEII-OHSU_1_28983_session_1_anat_1,9.312063364,20.71718125,0.192742432,0.436542616,2.79111264,444.4497413,0.327348287
ABIDEII-OHSU_1,28984,session_1,anat_1,ABIDEII-OHSU_1_28984_session_1_anat_1,10.26651244,20.84385684,0.216105231,0.447898726,2.739673112,372.2329479,0.36758085
ABIDEII-OHSU_1,28985,session_1,anat_1,ABIDEII-OHSU_1_28985_session_1_anat_1,9.736398504,19.80681035,0.160125045,0.437283286,3.060080339,440.6387077,0.347649093
ABIDEII-OHSU_1,28986,session_1,anat_1,ABIDEII-OHSU_1_28986_session_1_anat_1,9.314213226,18.83952438,0.178274408,0.497242629,3.10123,328.9559482,0.347960926
ABIDEII-OHSU_1,28987,session_1,anat_1,ABIDEII-OHSU_1_28987_session_1_anat_1,7.928869055,16.66864647,0.146564934,0.437240805,3.051623332,518.1880026,0.334878756
ABIDEII-OHSU_1,28988,session_1,anat_1,ABIDEII-OHSU_1_28988_session_1_anat_1,9.456308387,18.8610685,0.137838087,0.408952247,3.201195141,454.5268854,0.3464098
ABIDEII-OHSU_1,28989,session_1,anat_1,ABIDEII-OHSU_1_28989_session_1_anat_1,8.678405878,20.00539412,0.194449952,0.448933705,2.904076167,363.9280469,0.314972871
ABIDEII-OHSU_1,28990,session_1,anat_1,ABIDEII-OHSU_1_28990_session_1_anat_1,9.766687985,20.51761187,0.192622877,0.439525607,2.899203459,382.2426545,0.34512119
ABIDEII-OHSU_1,28991,session_1,anat_1,ABIDEII-OHSU_1_28991_session_1_anat_1,9.153786428,19.87622018,0.178170135,0.417556999,2.881195113,493.4748733,0.345430848
ABIDEII-OHSU_1,28992,session_1,anat_1,ABIDEII-OHSU_1_28992_session_1_anat_1,9.95549508,19.76898022,0.376365994,0.564886613,2.80164,282.9198188,0.352922619
ABIDEII-OHSU_1,28993,session_1,anat_1,ABIDEII-OHSU_1_28993_session_1_anat_1,9.169823987,20.78862955,0.20620354,0.439821658,2.864871691,435.2954661,0.33034798
ABIDEII-OHSU_1,28994,session_1,anat_1,ABIDEII-OHSU_1_28994_session_1_anat_1,8.996065163,19.31573521,0.170033964,0.414163166,2.847918928,495.0184595,0.340630662
ABIDEII-OHSU_1,28995,session_1,anat_1,ABIDEII-OHSU_1_28995_session_1_anat_1,8.409413784,17.70316418,0.241682876,0.522114644,3.28182,277.2762387,0.339938245
ABIDEII-OHSU_1,28996,session_1,anat_1,ABIDEII-OHSU_1_28996_session_1_anat_1,8.259149735,18.44848095,0.202963234,0.486964909,3.010230179,443.4633408,0.346920008
ABIDEII-OHSU_1,28997,session_1,anat_1,ABIDEII-OHSU_1_28997_session_1_anat_1,8.424646868,17.2485144,0.131586335,0.443642506,2.94959,468.9300968,0.342895707
ABIDEII-OHSU_1,28998,session_1,anat_1,ABIDEII-OHSU_1_28998_session_1_anat_1,8.675755996,18.87763305,0.179251753,0.46900518,2.84461,356.2127836,0.341051852
ABIDEII-OHSU_1,28999,session_1,anat_1,ABIDEII-OHSU_1_28999_session_1_anat_1,8.052690504,17.57354236,0.122303087,0.456296528,2.964660177,536.3995476,0.339771543
ABIDEII-OHSU_1,29000,session_1,anat_1,ABIDEII-OHSU_1_29000_session_1_anat_1,9.67080625,19.50791489,0.167905329,0.428670448,2.80825,393.6018556,0.365056322
ABIDEII-OHSU_1,29001,session_1,anat_1,ABIDEII-OHSU_1_29001_session_1_anat_1,9.342794728,19.81928399,0.191344239,0.461356055,2.986560178,346.3054708,0.342522805
ABIDEII-OHSU_1,29002,session_1,anat_1,ABIDEII-OHSU_1_29002_session_1_anat_1,8.360646191,17.17113243,0.221553361,0.497434413,3.03688,369.8963954,0.336266886
ABIDEII-OHSU_1,29003,session_1,anat_1,ABIDEII-OHSU_1_29003_session_1_anat_1,9.120609239,18.65723126,0.193027902,0.471844981,3.3396,340.0264153,0.343437987
ABIDEII-OHSU_1,29004,session_1,anat_1,ABIDEII-OHSU_1_29004_session_1_anat_1,9.571470639,19.36296669,0.167075717,0.425177067,3.05532,402.3717609,0.352999475
ABIDEII-OHSU_1,29005,session_1,anat_1,ABIDEII-OHSU_1_29005_session_1_anat_1,9.244866135,19.38272615,0.185577741,0.455014826,2.947680176,330.7228792,0.347113553
ABIDEII-OHSU_1,30154,session_1,anat_1,ABIDEII-OHSU_1_30154_session_1_anat_1,9.395733148,19.35450524,0.169249773,0.460235224,3.09094,335.5945794,0.34007635
ABIDEII-OHSU_1,30155,session_1,anat_1,ABIDEII-OHSU_1_30155_session_1_anat_1,9.872176053,20.26592465,0.177313532,0.417918242,2.921340174,367.9892972,0.354002299
ABIDEII-OHSU_1,30156,session_1,anat_1,ABIDEII-OHSU_1_30156_session_1_anat_1,10.56112226,20.9491649,0.371853904,0.565592424,2.85751,235.5492532,0.3340049
ABIDEII-OHSU_1,30157,session_1,anat_1,ABIDEII-OHSU_1_30157_session_1_anat_1,9.84985631,19.70407406,0.160706201,0.436537548,2.76658,420.2605865,0.375093261
ABIDEII-OHSU_1,30158,session_1,anat_1,ABIDEII-OHSU_1_30158_session_1_anat_1,10.78070158,21.4426385,0.19392457,0.453571751,2.7567,309.63384,0.370191682
ABIDEII-OHSU_1,30159,session_1,anat_1,ABIDEII-OHSU_1_30159_session_1_anat_1,9.762614285,19.56869993,0.212648688,0.475516062,3.24106,341.5073278,0.345218317
ABIDEII-OHSU_1,30160,session_1,anat_1,ABIDEII-OHSU_1_30160_session_1_anat_1,9.78063237,21.05812569,0.180579802,0.458546896,3.061110182,365.7003607,0.332902247
ABIDEII-OHSU_1,30161,session_1,anat_1,ABIDEII-OHSU_1_30161_session_1_anat_1,8.785571851,18.80124574,0.180972742,0.44212565,2.85070017,386.9666476,0.347357369
ABIDEII-OHSU_1,30162,session_1,anat_1,ABIDEII-OHSU_1_30162_session_1_anat_1,7.984371816,17.33250078,0.145755725,0.46348138,2.912300174,384.7984863,0.333757192
ABIDEII-OHSU_1,30163,session_1,anat_1,ABIDEII-OHSU_1_30163_session_1_anat_1,8.891802644,18.80590644,0.196075996,0.444284402,3.07155,309.6504093,0.338552935
ABIDEII-OHSU_1,30164,session_1,anat_1,ABIDEII-OHSU_1_30164_session_1_anat_1,9.879641051,19.98039931,0.349251548,0.56027952,2.68120016,170.9809086,0.335758703
ABIDEII-OHSU_1,30165,session_1,anat_1,ABIDEII-OHSU_1_30165_session_1_anat_1,8.192969669,17.86946381,0.167886779,0.456263565,3.10685,363.1374261,0.324534328
ABIDEII-OHSU_1,30166,session_1,anat_1,ABIDEII-OHSU_1_30166_session_1_anat_1,9.833982072,19.61899956,0.172504623,0.440103626,2.980220178,373.5643013,0.362043398
ABIDEII-OHSU_1,30167,session_1,anat_1,ABIDEII-OHSU_1_30167_session_1_anat_1,10.01705191,19.26742876,0.135989723,0.433646406,3.11322,367.6168218,0.367380554
ABIDEII-ONRC_2,28675,session_1,anat_2,ABIDEII-ONRC_2_28675_session_1_anat_2,9.886858518,24.29451447,0.136682295,0.540189687,3.518037448,100.9335724,0.363460758
ABIDEII-ONRC_2,28675,session_1,anat_5,ABIDEII-ONRC_2_28675_session_1_anat_5,10.09955494,24.4960483,0.135495314,0.539221379,3.567399947,102.9493352,0.36876944
ABIDEII-ONRC_2,28675,session_1,anat_1,ABIDEII-ONRC_2_28675_session_1_anat_1,10.14304023,24.82506089,0.123411229,0.539086567,3.540787447,102.8106327,0.366322388
ABIDEII-ONRC_2,28675,session_1,anat_4,ABIDEII-ONRC_2_28675_session_1_anat_4,10.14760038,24.50128679,0.141629347,0.538783224,3.550724947,102.8306453,0.371077197
ABIDEII-ONRC_2,28675,session_1,anat_3,ABIDEII-ONRC_2_28675_session_1_anat_3,9.742992072,23.94004076,0.136292006,0.539827817,3.516012448,101.1250916,0.367118372
ABIDEII-ONRC_2,28676,session_1,anat_2,ABIDEII-ONRC_2_28676_session_1_anat_2,9.20221397,23.01143509,0.206761864,0.582167536,4.291874936,118.9326596,0.393308118
ABIDEII-ONRC_2,28676,session_1,anat_3,ABIDEII-ONRC_2_28676_session_1_anat_3,9.201178293,23.14992543,0.248358841,0.58397361,4.298437436,116.6311964,0.391385765
ABIDEII-ONRC_2,28676,session_1,anat_1,ABIDEII-ONRC_2_28676_session_1_anat_1,9.421926514,23.45792994,0.194241993,0.581861038,4.270749936,120.2835244,0.396089371
ABIDEII-ONRC_2,28676,session_1,anat_4,ABIDEII-ONRC_2_28676_session_1_anat_4,8.903973189,22.46102709,0.234939495,0.58037495,4.287462436,121.0910708,0.393423686
ABIDEII-ONRC_2,28676,session_1,anat_5,ABIDEII-ONRC_2_28676_session_1_anat_5,9.3786778,23.57176194,0.241475884,0.594001921,4.388424935,94.20190549,0.395302863
ABIDEII-ONRC_2,28677,session_1,anat_3,ABIDEII-ONRC_2_28677_session_1_anat_3,9.976385744,25.92713003,0.152710629,0.579615387,4.183849938,98.98163978,0.356560635
ABIDEII-ONRC_2,28677,session_1,anat_2,ABIDEII-ONRC_2_28677_session_1_anat_2,10.45176532,28.04353944,0.133330796,0.577354515,4.148149938,102.586093,0.35118304
ABIDEII-ONRC_2,28677,session_1,anat_5,ABIDEII-ONRC_2_28677_session_1_anat_5,10.694006,28.6292587,0.19519501,0.575419322,4.076574939,105.8098918,0.349718924
ABIDEII-ONRC_2,28677,session_1,anat_1,ABIDEII-ONRC_2_28677_session_1_anat_1,10.47658527,28.44721608,0.193036278,0.576656388,4.127724938,104.8118891,0.348255964
ABIDEII-ONRC_2,28677,session_1,anat_4,ABIDEII-ONRC_2_28677_session_1_anat_4,10.27135013,26.91603363,0.140814183,0.579440793,4.165399938,99.79871455,0.356623197
ABIDEII-ONRC_2,28678,session_1,anat_5,ABIDEII-ONRC_2_28678_session_1_anat_5,17.792003,26.19260219,0.137551912,0.493373173,4.395599935,166.5484608,0.536031779
ABIDEII-ONRC_2,28678,session_1,anat_1,ABIDEII-ONRC_2_28678_session_1_anat_1,17.0639568,25.64448077,0.143061696,0.492267609,4.384837435,169.059189,0.529327089
ABIDEII-ONRC_2,28678,session_1,anat_2,ABIDEII-ONRC_2_28678_session_1_anat_2,16.87477787,25.02997175,0.153086829,0.494260836,4.422587434,163.4884821,0.535112344
ABIDEII-ONRC_2,28678,session_1,anat_3,ABIDEII-ONRC_2_28678_session_1_anat_3,16.97984442,25.19015444,0.167079161,0.494611817,4.419612434,161.5704461,0.532561399
ABIDEII-ONRC_2,28678,session_1,anat_4,ABIDEII-ONRC_2_28678_session_1_anat_4,17.15128264,25.45821974,0.148801531,0.494089521,4.386024935,164.5417173,0.533242673
ABIDEII-ONRC_2,28679,session_1,anat_2,ABIDEII-ONRC_2_28679_session_1_anat_2,9.97074352,24.3643567,0.237222529,0.58593584,3.870412442,104.2819831,0.38183172
ABIDEII-ONRC_2,28679,session_1,anat_5,ABIDEII-ONRC_2_28679_session_1_anat_5,10.17033178,24.37953294,0.261563792,0.585836169,3.914599942,102.8314941,0.388036337
ABIDEII-ONRC_2,28679,session_1,anat_1,ABIDEII-ONRC_2_28679_session_1_anat_1,10.10245601,24.16017494,0.251769856,0.586202866,3.921262442,104.2164639,0.387032382
ABIDEII-ONRC_2,28679,session_1,anat_4,ABIDEII-ONRC_2_28679_session_1_anat_4,8.994538858,21.59020947,0.241067394,0.591705538,3.900737442,93.85094584,0.386496879
ABIDEII-ONRC_2,28679,session_1,anat_3,ABIDEII-ONRC_2_28679_session_1_anat_3,9.956642388,23.97769235,0.193798502,0.586514375,3.924462442,102.4998497,0.386816342
ABIDEII-ONRC_2,28680,session_1,anat_3,ABIDEII-ONRC_2_28680_session_1_anat_3,9.954019684,25.03354964,0.208693211,0.559565012,4.477325267,143.033056,0.370361085
ABIDEII-ONRC_2,28680,session_1,anat_2,ABIDEII-ONRC_2_28680_session_1_anat_2,9.90488514,22.02691477,0.216295339,0.58353762,4.485137767,124.020633,0.395395864
ABIDEII-ONRC_2,28680,session_1,anat_1,ABIDEII-ONRC_2_28680_session_1_anat_1,9.079163006,23.01177856,0.194680405,0.561246234,4.478312767,136.8362878,0.367756952
ABIDEII-ONRC_2,28680,session_1,anat_5,ABIDEII-ONRC_2_28680_session_1_anat_5,9.30143856,20.71958694,0.287783584,0.601240198,4.606975275,94.17596188,0.389612112
ABIDEII-ONRC_2,28680,session_1,anat_4,ABIDEII-ONRC_2_28680_session_1_anat_4,8.30966908,20.38305462,0.260628471,0.569249642,4.414050263,120.272897,0.369063833
ABIDEII-ONRC_2,28681,session_1,anat_3,ABIDEII-ONRC_2_28681_session_1_anat_3,11.35763355,23.74859343,0.241588109,0.597015302,3.942412441,99.68426205,0.420224942
ABIDEII-ONRC_2,28681,session_1,anat_4,ABIDEII-ONRC_2_28681_session_1_anat_4,12.31681409,24.01328213,0.229574221,0.596486015,3.920762442,99.58842243,0.442046245
ABIDEII-ONRC_2,28681,session_1,anat_1,ABIDEII-ONRC_2_28681_session_1_anat_1,11.47676982,24.11903834,0.224488824,0.5960366,3.976949941,101.0115842,0.419877025
ABIDEII-ONRC_2,28681,session_1,anat_5,ABIDEII-ONRC_2_28681_session_1_anat_5,11.31544509,23.50696558,0.256223554,0.596624292,3.969549941,98.95391753,0.422097325
ABIDEII-ONRC_2,28681,session_1,anat_2,ABIDEII-ONRC_2_28681_session_1_anat_2,12.25460567,22.49042682,0.266726409,0.602152701,4.160674938,95.09016999,0.457598365
ABIDEII-ONRC_2,28682,session_2,anat_4,ABIDEII-ONRC_2_28682_session_2_anat_4,10.7548443,21.45217886,0.298336709,0.567775062,5.315362817,217.7396729,0.464867251
ABIDEII-ONRC_2,28682,session_2,anat_1,ABIDEII-ONRC_2_28682_session_2_anat_1,8.410391294,22.45089927,0.272261212,0.548659957,5.162225308,259.9764874,0.389812992
ABIDEII-ONRC_2,28682,session_2,anat_5,ABIDEII-ONRC_2_28682_session_2_anat_5,8.287116564,22.15640329,0.225884533,0.549354806,5.309962817,267.4449419,0.392525516
ABIDEII-ONRC_2,28682,session_2,anat_2,ABIDEII-ONRC_2_28682_session_2_anat_2,33.55591472,17.94587437,0.4165951,0.654117966,5.406875322,159.0919361,0.954482313
ABIDEII-ONRC_2,28682,session_2,anat_3,ABIDEII-ONRC_2_28682_session_2_anat_3,26.25633783,18.74959825,0.469157432,0.661039413,5.553425331,156.8196704,0.61425577
ABIDEII-ONRC_2,28683,session_1,anat_1,ABIDEII-ONRC_2_28683_session_1_anat_1,21.47655371,24.3200594,0.24856451,0.571029174,3.750874944,101.5248869,0.612991844
ABIDEII-ONRC_2,28683,session_1,anat_2,ABIDEII-ONRC_2_28683_session_1_anat_2,22.12164876,24.24004342,0.276786368,0.572183955,3.716274945,99.90761893,0.620770768
ABIDEII-ONRC_2,28683,session_1,anat_3,ABIDEII-ONRC_2_28683_session_1_anat_3,21.82025406,23.284647,0.299404479,0.576908256,3.778212444,96.52231728,0.631691
ABIDEII-ONRC_2,28683,session_1,anat_4,ABIDEII-ONRC_2_28683_session_1_anat_4,22.77893202,23.62898349,0.323907197,0.5948249,3.844199943,82.20137898,0.640041905
ABIDEII-ONRC_2,28683,session_1,anat_5,ABIDEII-ONRC_2_28683_session_1_anat_5,20.38773969,23.84855603,0.337030997,0.598700113,3.891262442,75.89997751,0.598031652
ABIDEII-ONRC_2,28684,session_1,anat_3,ABIDEII-ONRC_2_28684_session_1_anat_3,12.85342116,23.2588697,0.334543031,0.570040697,3.813450227,86.53960692,0.467614748
ABIDEII-ONRC_2,28684,session_1,anat_2,ABIDEII-ONRC_2_28684_session_1_anat_2,13.01764955,23.28833522,0.334290727,0.570237934,3.836250229,85.33836337,0.475539057
ABIDEII-ONRC_2,28684,session_1,anat_5,ABIDEII-ONRC_2_28684_session_1_anat_5,12.68202706,23.30899366,0.262586839,0.570738391,3.832375228,86.57693155,0.466084197
ABIDEII-ONRC_2,28684,session_1,anat_1,ABIDEII-ONRC_2_28684_session_1_anat_1,13.13853461,23.47597864,0.333636744,0.570602342,3.838337729,87.05133601,0.47080955
